sale_id,sale_reference,product_id,customer_id,employee_id,quantity,sale_date,state,town,method_of_payment
12536,9912c764,148,138,4,4,8/21/2025 22:49,New Mexico,Caseyton,Cash
12537,1aff9a6f,102,500,3,5,11/14/2021 8:40,Tennessee,Wallerhaven,Debit Card
12538,55557083,150,375,8,2,4/3/2022 11:24,Pennsylvania,Robinside,Mobile Payment
12539,1abc8fd7,128,134,11,3,3/10/2024 14:21,Alaska,Port Benjaminfort,Credit Card
12540,9e6a0875,63,269,6,4,7/12/2025 7:27,Texas,Whiteheadshire,Cash
12541,c0129fdd,56,102,14,4,7/27/2023 1:40,Idaho,West Jessica,Credit Card
12542,5896109a,80,365,12,3,1/17/2025 9:36,Wyoming,West Roberttown,Credit Card
12543,884f5e42,144,103,12,4,11/7/2021 16:36,Connecticut,Robertborough,Cash
12544,6fb8c911,27,10,11,2,1/5/2021 23:12,Missouri,North Andrea,Cash
12545,1a5afaaf,51,482,12,2,5/1/2025 23:52,Rhode Island,South Teresa,Debit Card
12546,44693bf4,93,144,4,2,4/19/2023 11:39,Mississippi,North George,Cash
12547,1c82b867,131,395,7,2,7/28/2022 20:42,Oklahoma,Michaelfurt,Mobile Payment
12548,191aa42d,58,346,8,4,1/13/2025 20:46,Nevada,Port Marymouth,Credit Card
12549,a0414388,94,163,14,3,2/3/2025 2:27,Pennsylvania,East Williammouth,Debit Card
12550,876caf3e,72,32,1,3,2/20/2022 10:20,Colorado,North Daniel,Credit Card
12551,94edf206,29,10,1,2,11/30/2025 18:15,Nebraska,Port Edwardbury,Debit Card
12552,697523ee,87,85,7,2,2/19/2023 22:58,Tennessee,Hurstburgh,Cash
12553,b3a03597,3,303,9,5,9/21/2022 14:12,Illinois,North Rodneyfort,Cash
12554,83c39500,29,321,6,4,3/8/2021 8:52,Arkansas,Timothyhaven,Debit Card
12555,1d24bc3a,13,300,13,2,3/22/2023 11:31,Minnesota,Salazarshire,Credit Card
12556,ab0b7602,87,397,8,1,5/23/2022 16:31,New Hampshire,Cummingsside,Cash
12557,8cf445e7,52,53,3,4,10/1/2021 21:19,Virginia,Brianburgh,Credit Card
12558,1b7bc385,134,273,10,2,10/13/2024 5:21,Pennsylvania,New Brandon,Debit Card
12559,7e252dab,76,269,5,3,12/30/2023 4:43,Rhode Island,Lake Matthewberg,Debit Card
12560,7fd868fc,10,438,3,1,12/23/2024 16:51,Ohio,New Hollybury,Cash
12561,7b4fb27a,131,149,14,3,9/11/2020 20:00,Delaware,New Henryfort,Cash
12562,e3e51c25,108,387,2,2,4/15/2022 7:23,California,Phillipsborough,Mobile Payment
12563,f4636dcd,49,214,14,2,2/26/2021 13:18,Oklahoma,Port Laurenstad,Credit Card
12564,2eec05d6,54,88,4,5,1/24/2025 22:03,Wyoming,Lake Jennifer,Debit Card
12565,5e9f721f,124,55,3,2,5/16/2022 7:22,Minnesota,East Lacey,Debit Card
12566,d2058980,27,416,12,3,1/4/2021 16:06,Massachusetts,Jerrytown,Credit Card
12567,e6ce1627,23,419,15,4,2/21/2021 1:07,Arkansas,Port Michael,Credit Card
12568,e25dea2e,82,354,6,1,1/26/2020 18:55,North Carolina,New Briannaborough,Cash
12569,b78bf63b,92,361,3,5,11/4/2022 20:56,West Virginia,Johnsonborough,Debit Card
12570,94e75bbc,40,176,6,1,4/18/2022 4:26,Michigan,Fosterfurt,Credit Card
12571,232c4624,138,307,12,4,12/22/2023 21:05,Washington,Espinozaville,Mobile Payment
12572,2f21b875,128,110,6,5,1/22/2020 22:35,Wisconsin,Moorefort,Debit Card
12573,1328c968,46,45,2,1,12/28/2022 6:45,Pennsylvania,Huynhchester,Cash
12574,1ceb8428,102,77,13,1,11/20/2025 5:51,New York,Tuckerport,Debit Card
12575,7d7c4cb5,2,146,4,4,5/12/2025 3:59,Rhode Island,Johnsonside,Debit Card
12576,f6f3cd6c,117,78,6,3,3/5/2023 13:38,Colorado,Hudsonport,Debit Card
12577,15456f47,58,444,3,2,11/8/2025 13:17,South Carolina,Monicaville,Credit Card
12578,2f11ba6e,42,200,15,2,10/22/2021 0:48,Hawaii,Port Jasmine,Mobile Payment
12579,9ed7efb9,115,98,2,4,2/28/2021 8:59,Wisconsin,Lynchshire,Cash
12580,426f2848,49,199,15,3,5/21/2023 10:52,Connecticut,Jennyland,Credit Card
12581,3d233c48,108,74,11,2,1/10/2021 12:09,South Dakota,New Keith,Cash
12582,661d7650,98,146,12,5,5/13/2020 0:45,Rhode Island,Amberhaven,Credit Card
12583,de930cb5,17,376,8,2,7/4/2020 6:35,West Virginia,Holmesport,Debit Card
12584,56477713,43,480,12,5,8/16/2023 19:18,Nebraska,Blaketown,Cash
12585,42cc6d05,65,438,12,5,10/12/2020 17:49,New Hampshire,East Jennifer,Credit Card
12586,2bda1f1f,20,415,11,1,7/8/2020 23:22,Tennessee,Donovanstad,Credit Card
12587,64e781b3,85,140,11,3,11/15/2021 10:15,South Carolina,Millerhaven,Credit Card
12588,427cc73d,95,267,7,3,1/12/2025 18:39,Texas,North Emilyton,Credit Card
12589,8313abc6,37,48,6,1,11/8/2020 12:21,Alaska,Greerfurt,Credit Card
12590,f4ab4a60,5,68,12,2,10/9/2022 0:32,Michigan,East Tammytown,Cash
12591,d1a29316,104,291,6,5,10/14/2022 15:01,South Dakota,North Joanneberg,Debit Card
12592,7106e6c0,6,402,14,3,2/12/2024 12:34,Maryland,Camposbury,Debit Card
12593,9ccf3cf1,2,194,12,2,1/10/2023 7:37,West Virginia,Clarkeside,Cash
12594,7c74aea0,93,32,9,2,9/10/2025 15:40,Minnesota,Christinaberg,Credit Card
12595,1d668d68,101,476,13,4,4/22/2023 7:04,Oregon,Rhondachester,Debit Card
12596,0a7f6d91,66,336,4,3,3/17/2025 4:57,North Dakota,Lake Mariamouth,Debit Card
12597,2a7131bb,24,463,5,3,10/31/2022 19:43,Louisiana,Danielsport,Mobile Payment
12598,ba87578a,40,107,10,5,12/10/2023 8:05,Minnesota,Ericchester,Cash
12599,7ddf392f,32,240,7,1,6/4/2020 5:11,Michigan,Andresland,Credit Card
12600,261cea3d,37,67,6,4,4/28/2023 7:07,Nevada,West Christopher,Debit Card
12601,bcaa0c8c,109,133,4,2,10/22/2023 12:37,New York,Lake Danielview,Credit Card
12602,cab7593f,12,229,2,1,4/18/2021 12:25,Virginia,Port Douglasland,Cash
12603,736b317a,51,376,1,5,12/25/2020 21:59,Massachusetts,Johnmouth,Credit Card
12604,7fac9c14,61,116,2,5,5/9/2021 4:49,Massachusetts,Moorechester,Mobile Payment
12605,31629f67,139,235,5,4,7/6/2020 22:27,New Hampshire,New Adamhaven,Cash
12606,8b028e42,98,255,12,4,8/30/2022 15:59,New York,Port Timothy,Cash
12607,0d5c6a6f,141,311,12,3,11/15/2025 16:39,Connecticut,Port Christopher,Cash
12608,0caf73af,90,71,5,5,6/30/2021 12:32,Indiana,Smithfort,Mobile Payment
12609,e42bf56c,134,203,1,1,3/10/2024 5:08,Wisconsin,Stephanieport,Debit Card
12610,ca58bfe7,109,148,6,2,9/12/2022 9:13,West Virginia,Robertsside,Credit Card
12611,d4fe2f93,90,25,1,2,12/23/2023 16:35,Louisiana,North Lindsay,Cash
12612,8967c852,64,71,1,3,5/25/2025 23:15,Utah,Woodbury,Debit Card
12613,12c07e51,6,285,10,3,8/3/2021 0:06,Nebraska,Taylorhaven,Cash
12614,242c7b73,42,319,10,1,2/5/2023 18:26,West Virginia,West Charlotte,Cash
12615,9f5b45fb,103,384,3,3,7/5/2023 2:48,Utah,Sotomouth,Credit Card
12616,da0482e6,9,36,9,1,3/21/2020 14:50,Rhode Island,Kimberlyfort,Debit Card
12617,ca33fcb0,141,117,10,3,10/22/2022 21:38,Minnesota,Maryhaven,Debit Card
12618,07e14997,45,477,1,3,7/6/2025 23:18,Alaska,Gloriashire,Mobile Payment
12619,79cdfe83,71,159,2,4,11/8/2020 3:02,North Carolina,Jasonmouth,Mobile Payment
12620,aa1b225a,4,13,6,3,7/28/2021 20:54,Georgia,Port Christopherport,Credit Card
12621,90d41ba1,83,52,14,1,12/24/2020 21:14,Iowa,Melaniemouth,Mobile Payment
12622,68c997fa,107,341,14,4,2/25/2025 15:44,Vermont,East Ryanshire,Credit Card
12623,0ecc7526,63,388,1,2,11/14/2025 21:44,Rhode Island,North Sandrachester,Debit Card
12624,726a9cec,123,291,14,1,6/30/2025 3:02,Mississippi,West Whitney,Cash
12625,772d9682,108,114,1,3,5/4/2020 13:15,Pennsylvania,Lake Randy,Debit Card
12626,984847a5,113,21,1,3,11/21/2023 18:02,Missouri,Scottbury,Debit Card
12627,d0a94938,111,186,5,4,7/7/2023 14:02,Utah,Gilbertmouth,Mobile Payment
12628,55832133,106,341,9,4,4/11/2025 10:35,Louisiana,North Courtneybury,Credit Card
12629,987c1d72,133,483,3,5,8/18/2024 7:22,New Mexico,North Marymouth,Cash
12630,74865648,75,176,1,3,7/12/2023 20:54,Kentucky,Liuview,Debit Card
12631,b7e2f465,101,425,9,5,1/30/2021 10:43,Maryland,Katrinastad,Mobile Payment
12632,123d5a55,142,496,2,4,2/12/2024 3:31,Kansas,New Garrettview,Cash
12633,66d107bd,117,57,15,4,12/23/2025 9:53,Oklahoma,Lake Christineside,Credit Card
12634,e51e7357,76,250,10,1,7/4/2021 0:53,Michigan,Lindsayview,Cash
12635,7b3d1d02,26,93,10,3,2/18/2020 8:12,Idaho,Bakerhaven,Credit Card
12636,ef3221b6,104,262,1,5,9/21/2024 16:44,Oklahoma,Rodriguezland,Mobile Payment
12637,e5ba1277,143,239,9,4,4/11/2024 18:25,Florida,New Kathrynmouth,Mobile Payment
12638,aa7fa380,30,132,13,3,7/7/2021 19:14,Florida,West Davidville,Debit Card
12639,c80fc178,125,262,6,3,4/5/2024 8:01,New Jersey,Ingramfurt,Debit Card
12640,77f2b77f,50,188,4,1,8/3/2021 21:50,Idaho,Taylorville,Credit Card
12641,faa9f306,9,71,4,5,2/12/2022 19:26,Georgia,Connerton,Mobile Payment
12642,7a8b74d0,80,303,3,1,10/16/2022 3:52,Hawaii,North David,Mobile Payment
12643,bd4815c2,110,277,3,1,10/30/2020 15:53,Wyoming,Beckville,Credit Card
12644,16afca19,97,493,6,4,1/20/2025 15:21,Connecticut,Jacobport,Debit Card
12645,007d4819,148,22,4,4,5/16/2025 18:08,Wisconsin,New Amandamouth,Credit Card
12646,d0256a35,31,298,9,5,5/2/2024 3:50,New York,North Erin,Cash
12647,60f9f266,63,130,4,5,8/13/2025 11:52,New Mexico,Bryanchester,Cash
12648,ac9273fd,77,98,6,1,11/2/2022 12:23,New Mexico,South Kimberly,Credit Card
12649,8328ba72,112,375,9,3,5/11/2023 7:45,Utah,South Davidhaven,Mobile Payment
12650,c25d6a0b,115,79,9,1,7/8/2022 21:57,Nevada,Port Latoyamouth,Debit Card
12651,eeb506f0,26,467,9,5,3/10/2024 21:48,Utah,Mcfarlandtown,Debit Card
12652,21bbbb5e,40,12,1,4,10/23/2021 22:43,Missouri,West Angelatown,Mobile Payment
12653,924cb7a7,129,350,15,2,6/27/2025 8:43,New Hampshire,Port Jeffreyland,Cash
12654,83426255,107,351,9,5,1/19/2022 12:16,Kentucky,Carterside,Credit Card
12655,f71065c3,44,102,11,5,9/24/2023 22:55,Illinois,South Nicholas,Cash
12656,869e163f,140,182,7,4,10/14/2025 13:21,Hawaii,North Charles,Credit Card
12657,17a7490b,67,61,14,1,5/2/2021 19:02,North Dakota,Kathleenchester,Debit Card
12658,bd20590f,127,182,15,3,3/9/2025 17:49,Wyoming,Alexanderborough,Debit Card
12659,38b8bb00,77,83,5,5,12/25/2021 19:47,Hawaii,Port Daniel,Credit Card
12660,5.53E+08,83,422,2,1,7/3/2022 1:59,California,Ericstad,Cash
12661,467f5942,103,263,13,2,10/22/2022 16:35,Oregon,Sharonton,Debit Card
12662,bbd76fbf,61,108,15,2,11/4/2025 7:11,South Carolina,Tracyfort,Credit Card
12663,baee728a,76,391,12,5,8/2/2020 10:45,Mississippi,North Andrewport,Credit Card
12664,d0e63cec,60,157,7,1,4/23/2024 4:25,Hawaii,South Joshuahaven,Cash
12665,8e1d0dbf,82,310,2,4,10/23/2020 21:11,Washington,East Andrewhaven,Credit Card
12666,4f183046,28,249,11,5,5/7/2025 23:39,Vermont,Janeside,Credit Card
12667,7b420a63,12,468,1,5,6/9/2024 2:19,Maine,Virginiastad,Credit Card
12668,f383ff11,35,444,4,5,5/6/2025 22:24,Florida,Olsenshire,Credit Card
12669,9f052f8b,68,469,13,3,1/29/2025 23:36,Colorado,Lake Kelsey,Credit Card
12670,013edc91,73,253,3,1,7/2/2022 20:08,Mississippi,New Mitchellside,Debit Card
12671,35eb1e16,123,316,3,5,10/12/2023 15:12,Maryland,Brownview,Credit Card
12672,fd99cf21,102,40,6,4,12/13/2022 14:14,Kansas,Port Lauren,Mobile Payment
12673,bcebaf23,106,450,13,1,10/20/2025 23:49,Iowa,Rhondaville,Credit Card
12674,5935425f,117,106,3,5,11/16/2024 5:08,Arizona,Davidmouth,Credit Card
12675,3183c08b,108,324,2,5,3/20/2022 21:20,New Hampshire,Ashleyland,Debit Card
12676,53e246f3,118,49,3,3,4/21/2020 8:28,South Carolina,East Jonathon,Cash
12677,b21fa708,108,6,13,2,7/31/2025 7:35,Nebraska,Howardland,Cash
12678,6665c0c2,75,294,12,5,2/28/2020 8:03,Delaware,Brucemouth,Mobile Payment
12679,e80765b3,46,81,7,3,8/4/2024 16:56,New Mexico,New Paulstad,Mobile Payment
12680,b78c57b7,126,300,4,4,8/19/2022 3:59,Maine,Gallagherbury,Debit Card
12681,27c78981,13,416,10,3,11/16/2021 3:14,Ohio,North Joshua,Credit Card
12682,098ecf6c,86,391,11,1,10/23/2024 4:10,Maine,South Nicholasport,Credit Card
12683,bacb0897,7,80,3,4,9/6/2023 17:10,Arkansas,Andersonmouth,Cash
12684,a963be05,124,446,9,1,6/20/2024 14:32,Oregon,North Jasonchester,Credit Card
12685,ea351717,90,498,15,1,8/29/2023 7:10,Maryland,South Allison,Debit Card
12686,613ed432,9,418,6,5,4/1/2024 11:46,Hawaii,Smithshire,Credit Card
12687,58b225d0,123,82,1,2,9/16/2025 18:18,Florida,North Marilyn,Cash
12688,16b10c06,23,137,10,5,7/25/2024 5:57,Kansas,West Kyleview,Debit Card
12689,2d9523a6,44,138,15,5,1/8/2025 20:24,Connecticut,East Donna,Mobile Payment
12690,a391ffe0,49,28,6,3,9/21/2023 8:23,Nevada,Tomshire,Debit Card
12691,57bc6f41,99,444,7,2,8/21/2024 23:08,Washington,New Debraborough,Cash
12692,303d8605,4,298,9,2,7/12/2023 18:41,Mississippi,South Cindyland,Mobile Payment
12693,e28a6c08,91,32,10,3,2/2/2021 18:43,Arkansas,Myershaven,Credit Card
12694,3a3b5629,49,409,5,2,9/12/2021 4:01,Tennessee,East Susanland,Debit Card
12695,a3860763,23,119,11,1,9/28/2021 19:03,Arkansas,Harveytown,Mobile Payment
12696,e968cb1b,33,321,9,2,10/29/2022 15:06,Florida,Lake Courtneychester,Mobile Payment
12697,e4c1af84,145,358,1,1,5/24/2025 1:15,Arkansas,Allenview,Cash
12698,ff3925bd,104,274,7,2,12/18/2025 11:31,Tennessee,Lake Thomas,Mobile Payment
12699,177fee1b,44,65,8,1,8/9/2022 12:20,North Carolina,Castilloville,Cash
12700,c86ded4a,108,207,9,2,1/28/2021 10:47,Colorado,Wallfurt,Mobile Payment
12701,236f965b,87,299,7,5,6/28/2020 14:45,Texas,Richardhaven,Debit Card
12702,82fca416,113,470,13,4,1/25/2020 17:00,Ohio,Stevenchester,Cash
12703,1d177b25,145,65,5,1,2/12/2021 1:33,North Carolina,Brooksfort,Credit Card
12704,51339522,93,385,12,5,5/29/2020 22:55,Maryland,North Jamie,Mobile Payment
12705,03577c2f,147,429,5,5,11/27/2024 18:48,Utah,East Lucas,Cash
12706,aca414aa,42,241,2,2,9/13/2025 23:13,Delaware,East Tylerchester,Mobile Payment
12707,74afe009,65,23,7,4,10/4/2020 1:03,Nevada,Dawsonbury,Mobile Payment
12708,04f3453e,35,28,5,5,12/7/2023 2:41,Maryland,Russellchester,Cash
12709,c0cd9c96,28,24,8,1,1/15/2021 12:17,Tennessee,Jacksonhaven,Mobile Payment
12710,4dba71ce,133,212,10,1,4/3/2021 12:15,New Hampshire,South James,Mobile Payment
12711,64bdf213,142,339,13,3,4/22/2022 10:54,Texas,Brownland,Debit Card
12712,b1429e4d,140,329,10,1,4/11/2023 19:01,Indiana,South Aaronfurt,Debit Card
12713,cc5a957d,104,344,10,5,6/25/2022 21:20,Virginia,East Jacob,Debit Card
12714,a64db73d,47,264,9,2,8/5/2022 15:14,Illinois,Thompsonfurt,Cash
12715,3121f414,141,118,12,1,1/8/2022 12:05,Louisiana,New Sherri,Cash
12716,1b80228f,72,16,10,5,3/13/2020 8:36,Alaska,Robertmouth,Debit Card
12717,46cec9b6,15,412,10,2,7/30/2023 13:42,Kentucky,Arielton,Cash
12718,0185254c,66,175,2,3,8/14/2020 5:38,South Dakota,Port Amanda,Cash
12719,aef467b2,101,57,14,3,10/11/2025 3:59,New Mexico,Ericmouth,Cash
12720,e682047b,24,375,2,3,9/19/2024 1:00,Hawaii,Lake Julie,Credit Card
12721,654253fc,1,487,2,5,2/16/2024 8:23,North Carolina,New Normanbury,Cash
12722,cd38ac64,58,259,10,1,12/7/2025 13:22,Wisconsin,Hamiltonburgh,Cash
12723,b462f96a,108,321,2,3,3/24/2024 9:28,Florida,Novakport,Mobile Payment
12724,dd48f7ad,57,186,3,2,11/14/2020 4:25,Washington,East Marymouth,Mobile Payment
12725,08d7398e,78,137,15,1,6/2/2022 16:15,New Jersey,Hernandezville,Credit Card
12726,1cfc2592,146,155,15,1,8/30/2023 20:56,Michigan,Jonesfort,Debit Card
12727,054df99e,24,8,2,4,11/4/2020 0:41,New York,Michaelstad,Mobile Payment
12728,64b9d1cb,77,55,13,2,6/23/2023 4:14,North Carolina,Millerborough,Cash
12729,cd50ad38,67,316,12,1,4/11/2022 20:32,Florida,Sandrafurt,Cash
12730,e038fba2,9,189,7,1,8/4/2020 0:43,New York,North Hailey,Mobile Payment
12731,ef774c8b,77,378,14,2,9/5/2021 9:02,South Dakota,Gibsonshire,Cash
12732,bcba5cc9,45,458,3,3,3/25/2022 23:33,North Dakota,Santosville,Cash
12733,def88b35,91,91,14,4,3/8/2025 13:00,Oregon,New Nicholas,Credit Card
12734,8366d64c,56,330,14,2,1/8/2021 3:31,Massachusetts,Justinland,Mobile Payment
12735,a32bf7da,17,102,9,5,4/13/2022 15:50,Texas,Sandersport,Credit Card
12736,803af559,148,83,9,1,3/16/2020 7:15,South Carolina,Parsonston,Debit Card
12737,e48a2e27,62,498,9,5,7/18/2025 21:45,Georgia,North Danielchester,Mobile Payment
12738,c34ef13c,86,474,4,1,12/24/2025 7:50,Virginia,East Jenniferburgh,Cash
12739,cc5b7a89,131,254,8,5,8/27/2021 17:56,Missouri,New Maria,Mobile Payment
12740,44104d4b,33,362,14,4,5/12/2023 7:25,Texas,Lewisfurt,Cash
12741,c4eec6f7,106,29,15,5,9/5/2021 17:20,Missouri,North Shannon,Mobile Payment
12742,88dfaf6a,101,352,14,5,10/26/2025 5:35,Mississippi,Jeremyborough,Cash
12743,b7607068,14,25,8,4,1/30/2021 16:23,Louisiana,East Shannonhaven,Debit Card
12744,4bd42013,56,385,5,4,2/2/2022 0:54,Wisconsin,Lake Zacharytown,Debit Card
12745,89344741,76,101,2,1,1/22/2020 13:10,Delaware,Kristymouth,Credit Card
12746,4a50acc4,114,215,1,4,4/8/2025 0:46,Arkansas,North Jason,Cash
12747,887bfbf0,78,112,13,1,6/8/2022 5:45,Virginia,Taylorview,Mobile Payment
12748,b429402a,109,108,12,4,8/8/2020 3:16,South Carolina,Andrewview,Credit Card
12749,24ec1375,61,67,11,3,1/1/2020 7:29,Illinois,Port Amandabury,Credit Card
12750,b0fd5e90,88,140,6,1,10/31/2023 21:49,Pennsylvania,North Kathrynview,Mobile Payment
12751,bd5e71e5,37,55,3,4,10/18/2022 15:11,Ohio,South Nathanfort,Mobile Payment
12752,c2370f63,35,131,10,5,3/20/2022 18:08,New Jersey,New Emily,Cash
12753,a9560574,14,496,2,4,8/7/2022 5:26,North Dakota,Conradville,Mobile Payment
12754,7d95aa87,109,135,6,2,5/24/2023 11:58,New York,West Whitney,Credit Card
12755,082c0e85,102,471,5,1,12/29/2025 9:50,South Dakota,Port Amyville,Debit Card
12756,1d3bcc7c,39,205,5,5,2/2/2023 20:43,Kansas,Tuckerton,Cash
12757,a8a20d8f,134,202,2,4,1/6/2021 21:25,Missouri,Jamesland,Credit Card
12758,cc8fe10e,23,25,4,1,7/7/2021 15:16,Arizona,New Barbaraberg,Mobile Payment
12759,0de3c86f,107,444,3,1,2/3/2024 9:51,South Carolina,Port Jonathan,Debit Card
12760,4db40138,3,50,15,1,11/14/2021 12:23,Mississippi,Grahamside,Debit Card
12761,a9743b29,91,24,11,3,1/3/2023 11:12,Mississippi,Deborahburgh,Debit Card
12762,69eb22ea,6,289,1,1,11/27/2020 0:57,South Dakota,East Taylor,Cash
12763,a26037fe,30,276,4,5,11/29/2023 16:40,Georgia,East Victoria,Mobile Payment
12764,72a850f0,40,311,13,2,6/8/2024 17:21,South Dakota,Lake Chrisview,Credit Card
12765,44f916e4,20,402,3,2,7/24/2024 5:14,Illinois,Drewburgh,Cash
12766,32f40c4e,5,224,4,5,8/12/2021 14:55,Iowa,Heatherside,Cash
12767,f80ae500,44,478,7,3,11/3/2024 2:10,New York,South Chad,Mobile Payment
12768,8f04c85d,4,382,2,2,1/29/2023 16:30,Oklahoma,Port Adrian,Credit Card
12769,7e304794,1,446,15,5,12/1/2020 11:58,New Hampshire,Shawnmouth,Credit Card
12770,b84e6c10,49,149,8,2,7/16/2020 8:53,Delaware,New Anthonyborough,Mobile Payment
12771,77157a30,123,274,12,2,7/29/2022 4:29,Wyoming,Grantbury,Mobile Payment
12772,ac9f19ba,9,208,6,4,3/21/2025 22:31,Massachusetts,Josemouth,Credit Card
12773,39db932a,51,297,3,4,1/4/2020 20:39,Wisconsin,East Juliefort,Cash
12774,d54642b8,64,320,7,5,6/2/2023 16:29,Maine,Juanhaven,Credit Card
12775,96a37790,57,406,8,1,10/22/2020 0:44,Kansas,Lake Joseph,Mobile Payment
12776,f15e8d2d,43,36,12,5,3/25/2022 11:14,North Dakota,East Jessicaton,Mobile Payment
12777,497c6ef3,46,347,15,3,1/26/2020 12:46,North Carolina,Granttown,Debit Card
12778,b0a1bad2,30,67,12,3,7/23/2025 10:50,Wisconsin,Lake Russell,Credit Card
12779,06838aae,3,13,4,5,10/11/2023 22:50,Mississippi,Rickyland,Mobile Payment
12780,2a4e8f0e,24,391,8,1,11/23/2022 15:24,Nebraska,Port Emmaview,Mobile Payment
12781,3c0792d5,85,86,4,3,11/11/2021 22:28,Maryland,West Steven,Credit Card
12782,5dd64fd4,111,338,10,5,2/27/2020 14:59,Alaska,East Michael,Credit Card
12783,5ee2d394,91,400,5,3,4/1/2020 7:28,West Virginia,Kyletown,Debit Card
12784,a52ba600,76,243,8,4,11/4/2025 17:43,Oklahoma,Port James,Debit Card
12785,c51e3318,30,173,13,4,9/23/2021 8:15,Arizona,South Rachel,Debit Card
12786,68fe62e3,97,69,15,5,8/25/2023 19:56,Wyoming,Woodland,Debit Card
12787,859f21db,65,343,8,5,12/24/2024 16:52,Virginia,Olsenbury,Cash
12788,3ab166ce,55,286,6,5,3/12/2025 11:45,Washington,Ortizport,Debit Card
12789,3bd6dcd5,132,95,9,1,11/6/2020 5:41,Wisconsin,Angelaburgh,Debit Card
12790,0e6563c2,130,315,11,5,3/1/2020 0:24,Oklahoma,Lake Maryside,Cash
12791,095e4db3,6,173,4,3,3/28/2023 1:44,Indiana,Mooreton,Debit Card
12792,e411cc78,97,441,14,1,3/11/2024 10:00,Illinois,Lake Scott,Debit Card
12793,9b8199b7,92,51,1,2,1/16/2023 9:54,Maryland,Johnsonchester,Cash
12794,6569e9e6,24,146,4,4,3/4/2022 0:12,South Dakota,Bartonville,Debit Card
12795,e5969c90,28,367,4,5,8/8/2020 22:13,California,Maryville,Credit Card
12796,52828084,100,299,2,1,4/23/2022 13:34,South Dakota,Kimberlyland,Credit Card
12797,19754014,128,411,2,5,12/9/2022 20:46,Oregon,East Gary,Credit Card
12798,c08ca67b,141,113,12,1,11/9/2020 1:37,Kentucky,Farmerburgh,Debit Card
12799,96274c10,33,243,5,1,5/7/2022 14:13,Massachusetts,Mariaburgh,Credit Card
12800,6b8d3db8,75,494,4,4,8/17/2023 1:37,Wisconsin,Robertside,Mobile Payment
12801,45714d95,18,71,12,4,7/31/2020 15:11,Nebraska,South Alanbury,Debit Card
12802,4c52aa61,150,390,2,2,11/24/2022 22:04,New Jersey,New Michellefurt,Debit Card
12803,06e5b0fb,32,136,7,3,11/14/2024 10:30,South Dakota,Lake Johnville,Debit Card
12804,8a47ffee,40,384,14,4,12/28/2022 23:58,North Carolina,Oneillfort,Debit Card
12805,f0eeb7ae,12,465,1,3,2/4/2023 22:12,Utah,Patelton,Cash
12806,38448943,34,13,13,2,3/12/2022 9:42,Illinois,East Eugenehaven,Credit Card
12807,9b730271,7,352,5,5,1/25/2020 22:28,West Virginia,Debrashire,Cash
12808,c741c00a,24,361,4,2,12/29/2024 0:05,South Carolina,North Laura,Credit Card
12809,618d891e,147,143,15,3,8/23/2023 3:08,Arkansas,Port Jessicatown,Debit Card
12810,0f74e629,67,285,2,1,12/28/2023 5:00,Alabama,Jenniferfort,Credit Card
12811,6d2b873b,95,254,6,5,2/22/2022 22:38,Pennsylvania,South Sarah,Credit Card
12812,512e74d5,82,261,12,4,6/2/2024 15:16,New Jersey,Erinland,Cash
12813,85204d0f,30,123,4,2,9/11/2020 9:13,Connecticut,North Robinfurt,Mobile Payment
12814,fcfed038,34,339,8,2,2/4/2023 5:54,Wisconsin,South Courtney,Mobile Payment
12815,906fe146,129,478,5,3,10/21/2021 14:42,Arizona,Melissafurt,Debit Card
12816,2c8dffba,59,342,10,5,6/5/2025 8:39,Alaska,Lake Victoriastad,Credit Card
12817,f93c748b,26,23,15,1,9/20/2021 2:18,Maryland,Floresstad,Credit Card
12818,297bd250,108,120,11,4,11/20/2025 16:51,Louisiana,Martinezchester,Mobile Payment
12819,e01480bb,57,81,11,4,8/23/2021 15:28,Nevada,Taylormouth,Credit Card
12820,259a32f1,120,253,6,1,5/30/2025 5:18,Hawaii,Robertsport,Mobile Payment
12821,da3647b7,150,6,8,3,4/14/2024 1:24,Tennessee,South Brookefurt,Debit Card
12822,6767d82d,125,98,10,1,11/12/2022 16:46,Maine,South Brittany,Cash
12823,27010b4c,122,498,6,5,7/6/2024 10:34,Ohio,Port Peter,Mobile Payment
12824,adb64a2f,38,493,7,2,2/22/2021 13:20,Maine,New Laurahaven,Cash
12825,a03e4386,68,58,1,3,3/30/2024 3:36,Nebraska,Mossland,Credit Card
12826,a6282fd8,63,164,9,4,8/30/2024 14:27,Missouri,Richardbury,Cash
12827,f7b775b2,95,345,15,4,1/29/2023 13:06,Illinois,North Edward,Debit Card
12828,45024b3e,128,390,1,2,11/24/2025 22:32,South Dakota,North Ray,Cash
